user_id,event_name,event_timestamp,channel,device_type,country,experiment_variant,revenue
u_001064,login,2025-03-29 08:07:00+00:00,paid_search,mobile,OTHER,treatment,
u_001064,login,2025-04-05 20:07:00+00:00,paid_search,mobile,OTHER,treatment,
u_001064,login,2025-04-07 13:07:00+00:00,paid_search,mobile,OTHER,treatment,
u_001065,landing_view,2025-03-10 09:16:00+00:00,paid_social,desktop,CA,,
u_001065,signup,2025-03-11 07:16:00+00:00,paid_social,desktop,CA,,
u_001065,experiment_exposure,2025-03-11 07:25:00+00:00,paid_social,desktop,CA,control,
u_001066,landing_view,2025-03-07 08:55:00+00:00,paid_search,tablet,GB,,
u_001067,landing_view,2025-02-07 05:51:00+00:00,paid_social,desktop,DE,,
u_001067,signup,2025-02-07 18:51:00+00:00,paid_social,desktop,DE,,
u_001067,experiment_exposure,2025-02-07 19:05:00+00:00,paid_social,desktop,DE,treatment,
u_001067,activation,2025-02-08 08:51:00+00:00,paid_social,desktop,DE,treatment,
u_001067,login,2025-02-21 15:51:00+00:00,paid_social,desktop,DE,treatment,
u_001068,landing_view,2025-03-28 19:51:00+00:00,paid_social,mobile,US,,
u_001068,signup,2025-03-29 02:51:00+00:00,paid_social,mobile,US,,
u_001068,experiment_exposure,2025-03-29 03:14:00+00:00,paid_social,mobile,US,control,
u_001068,activation,2025-03-29 04:51:00+00:00,paid_social,mobile,US,control,
u_001068,login,2025-04-08 19:51:00+00:00,paid_social,mobile,US,control,
u_001068,login,2025-04-13 18:51:00+00:00,paid_social,mobile,US,control,
u_001068,login,2025-04-27 23:51:00+00:00,paid_social,mobile,US,control,
u_001068,login,2025-04-28 21:51:00+00:00,paid_social,mobile,US,control,
u_001069,landing_view,2025-01-15 21:10:00+00:00,email,desktop,US,,
u_001069,signup,2025-01-17 12:10:00+00:00,email,desktop,US,,
u_001069,experiment_exposure,2025-01-17 12:33:00+00:00,email,desktop,US,control,
u_001069,activation,2025-01-17 21:10:00+00:00,email,desktop,US,control,
u_001069,login,2025-01-20 08:10:00+00:00,email,desktop,US,control,
u_001069,login,2025-02-01 21:10:00+00:00,email,desktop,US,control,
u_001069,login,2025-02-06 21:10:00+00:00,email,desktop,US,control,
u_001069,login,2025-02-11 13:10:00+00:00,email,desktop,US,control,
u_001069,login,2025-02-11 23:10:00+00:00,email,desktop,US,control,
u_001069,login,2025-02-14 10:10:00+00:00,email,desktop,US,control,
u_001070,landing_view,2025-01-07 21:21:00+00:00,organic,desktop,CA,,
u_001070,signup,2025-01-08 08:21:00+00:00,organic,desktop,CA,,
u_001070,experiment_exposure,2025-01-08 08:26:00+00:00,organic,desktop,CA,treatment,
u_001070,activation,2025-01-09 05:21:00+00:00,organic,desktop,CA,treatment,
u_001070,login,2025-01-18 04:21:00+00:00,organic,desktop,CA,treatment,
u_001070,login,2025-01-23 16:21:00+00:00,organic,desktop,CA,treatment,
u_001070,login,2025-01-29 02:21:00+00:00,organic,desktop,CA,treatment,
u_001071,landing_view,2025-03-25 00:33:00+00:00,paid_social,mobile,AU,,
u_001071,signup,2025-03-25 17:33:00+00:00,paid_social,mobile,AU,,
u_001071,experiment_exposure,2025-03-25 17:49:00+00:00,paid_social,mobile,AU,control,
u_001072,landing_view,2025-03-24 13:16:00+00:00,email,desktop,US,,
u_001073,landing_view,2025-03-23 05:10:00+00:00,paid_search,desktop,US,,
u_001073,signup,2025-03-23 12:10:00+00:00,paid_search,desktop,US,,
u_001073,experiment_exposure,2025-03-23 12:28:00+00:00,paid_search,desktop,US,treatment,
u_001073,activation,2025-03-23 13:10:00+00:00,paid_search,desktop,US,treatment,
u_001073,login,2025-03-26 00:10:00+00:00,paid_search,desktop,US,treatment,
u_001073,login,2025-03-26 22:10:00+00:00,paid_search,desktop,US,treatment,
u_001073,login,2025-04-10 13:10:00+00:00,paid_search,desktop,US,treatment,
u_001074,landing_view,2025-03-24 04:53:00+00:00,referral,tablet,DE,,
u_001074,signup,2025-03-26 03:53:00+00:00,referral,tablet,DE,,
u_001074,experiment_exposure,2025-03-26 04:18:00+00:00,referral,tablet,DE,control,
u_001075,landing_view,2025-01-29 04:40:00+00:00,email,desktop,AU,,
u_001076,landing_view,2025-01-13 08:19:00+00:00,paid_search,mobile,DE,,
u_001076,signup,2025-01-13 12:19:00+00:00,paid_search,mobile,DE,,
u_001076,experiment_exposure,2025-01-13 12:39:00+00:00,paid_search,mobile,DE,control,
u_001077,landing_view,2025-03-01 10:23:00+00:00,referral,desktop,AU,,
u_001077,signup,2025-03-02 19:23:00+00:00,referral,desktop,AU,,
u_001077,experiment_exposure,2025-03-02 19:33:00+00:00,referral,desktop,AU,treatment,
u_001077,activation,2025-03-03 09:23:00+00:00,referral,desktop,AU,treatment,
u_001077,subscription,2025-03-04 09:23:00+00:00,referral,desktop,AU,treatment,19.0
u_001077,login,2025-03-15 06:23:00+00:00,referral,desktop,AU,treatment,
u_001078,landing_view,2025-03-25 15:53:00+00:00,referral,mobile,GB,,
u_001078,signup,2025-03-26 10:53:00+00:00,referral,mobile,GB,,
u_001078,experiment_exposure,2025-03-26 11:21:00+00:00,referral,mobile,GB,control,
u_001078,activation,2025-03-26 16:53:00+00:00,referral,mobile,GB,control,
u_001078,login,2025-04-02 05:53:00+00:00,referral,mobile,GB,control,
u_001078,login,2025-04-05 15:53:00+00:00,referral,mobile,GB,control,
u_001079,landing_view,2025-02-21 17:31:00+00:00,paid_social,mobile,CA,,
u_001080,landing_view,2025-03-23 09:09:00+00:00,organic,desktop,AU,,
u_001081,landing_view,2025-01-06 10:24:00+00:00,paid_search,mobile,GB,,
u_001082,landing_view,2025-03-15 20:25:00+00:00,organic,mobile,DE,,
u_001083,landing_view,2025-01-13 20:38:00+00:00,email,mobile,US,,
u_001084,landing_view,2025-01-19 15:35:00+00:00,organic,mobile,US,,
u_001084,signup,2025-01-19 17:35:00+00:00,organic,mobile,US,,
u_001084,experiment_exposure,2025-01-19 17:36:00+00:00,organic,mobile,US,treatment,
u_001085,landing_view,2025-02-07 19:26:00+00:00,organic,mobile,GB,,
u_001085,signup,2025-02-09 01:26:00+00:00,organic,mobile,GB,,
u_001085,experiment_exposure,2025-02-09 01:31:00+00:00,organic,mobile,GB,treatment,
u_001085,activation,2025-02-09 02:26:00+00:00,organic,mobile,GB,treatment,
u_001085,login,2025-03-03 13:26:00+00:00,organic,mobile,GB,treatment,
u_001085,login,2025-03-11 01:26:00+00:00,organic,mobile,GB,treatment,
u_001086,landing_view,2025-01-22 09:10:00+00:00,paid_search,desktop,US,,
u_001087,landing_view,2025-02-01 17:52:00+00:00,email,desktop,OTHER,,
u_001087,signup,2025-02-02 15:52:00+00:00,email,desktop,OTHER,,
u_001087,experiment_exposure,2025-02-02 15:59:00+00:00,email,desktop,OTHER,control,
u_001087,activation,2025-02-02 17:52:00+00:00,email,desktop,OTHER,control,
u_001087,login,2025-02-07 14:52:00+00:00,email,desktop,OTHER,control,
u_001087,login,2025-02-08 10:52:00+00:00,email,desktop,OTHER,control,
u_001087,subscription,2025-02-12 17:52:00+00:00,email,desktop,OTHER,control,29.0
u_001087,login,2025-02-13 15:52:00+00:00,email,desktop,OTHER,control,
u_001087,login,2025-02-22 03:52:00+00:00,email,desktop,OTHER,control,
u_001088,landing_view,2025-03-28 23:56:00+00:00,organic,desktop,OTHER,,
u_001088,signup,2025-03-29 02:56:00+00:00,organic,desktop,OTHER,,
u_001088,experiment_exposure,2025-03-29 03:13:00+00:00,organic,desktop,OTHER,control,
u_001088,activation,2025-03-29 21:56:00+00:00,organic,desktop,OTHER,control,
u_001088,login,2025-04-18 06:56:00+00:00,organic,desktop,OTHER,control,
u_001089,landing_view,2025-03-11 14:35:00+00:00,referral,tablet,CA,,
u_001090,landing_view,2025-03-26 12:29:00+00:00,paid_social,desktop,US,,
u_001090,signup,2025-03-27 22:29:00+00:00,paid_social,desktop,US,,
u_001090,experiment_exposure,2025-03-27 22:36:00+00:00,paid_social,desktop,US,control,
u_001091,landing_view,2025-01-14 11:15:00+00:00,organic,desktop,GB,,
u_001092,landing_view,2025-01-15 18:37:00+00:00,paid_search,desktop,US,,
u_001093,landing_view,2025-03-17 00:14:00+00:00,paid_search,desktop,CA,,
u_001093,signup,2025-03-18 21:14:00+00:00,paid_search,desktop,CA,,
u_001093,experiment_exposure,2025-03-18 21:18:00+00:00,paid_search,desktop,CA,treatment,
u_001093,activation,2025-03-19 00:14:00+00:00,paid_search,desktop,CA,treatment,
u_001093,login,2025-03-20 21:14:00+00:00,paid_search,desktop,CA,treatment,
u_001093,login,2025-03-21 23:14:00+00:00,paid_search,desktop,CA,treatment,
u_001093,login,2025-03-29 01:14:00+00:00,paid_search,desktop,CA,treatment,
u_001093,login,2025-03-30 00:14:00+00:00,paid_search,desktop,CA,treatment,
u_001093,login,2025-04-09 09:14:00+00:00,paid_search,desktop,CA,treatment,
u_001094,landing_view,2025-03-16 22:17:00+00:00,referral,mobile,US,,
u_001095,landing_view,2025-01-06 05:52:00+00:00,paid_social,mobile,US,,
u_001096,landing_view,2025-01-28 00:09:00+00:00,paid_social,mobile,OTHER,,
u_001097,landing_view,2025-01-27 04:31:00+00:00,organic,desktop,US,,
u_001097,signup,2025-01-28 08:31:00+00:00,organic,desktop,US,,
u_001097,experiment_exposure,2025-01-28 08:42:00+00:00,organic,desktop,US,treatment,
u_001097,activation,2025-01-28 13:31:00+00:00,organic,desktop,US,treatment,
u_001097,login,2025-02-23 02:31:00+00:00,organic,desktop,US,treatment,
u_001098,landing_view,2025-03-05 04:52:00+00:00,referral,desktop,GB,,
u_001098,signup,2025-03-06 23:52:00+00:00,referral,desktop,GB,,
u_001098,experiment_exposure,2025-03-07 00:05:00+00:00,referral,desktop,GB,treatment,
u_001099,landing_view,2025-02-05 03:37:00+00:00,organic,mobile,AU,,
u_001100,landing_view,2025-01-28 20:56:00+00:00,paid_search,mobile,OTHER,,
u_001100,signup,2025-01-30 07:56:00+00:00,paid_search,mobile,OTHER,,
u_001100,experiment_exposure,2025-01-30 08:23:00+00:00,paid_search,mobile,OTHER,treatment,
u_001101,landing_view,2025-03-24 04:18:00+00:00,paid_social,desktop,AU,,
u_001101,signup,2025-03-24 07:18:00+00:00,paid_social,desktop,AU,,
u_001101,experiment_exposure,2025-03-24 07:45:00+00:00,paid_social,desktop,AU,treatment,
u_001102,landing_view,2025-01-18 11:42:00+00:00,email,desktop,US,,
u_001102,signup,2025-01-19 16:42:00+00:00,email,desktop,US,,
u_001102,experiment_exposure,2025-01-19 16:45:00+00:00,email,desktop,US,treatment,
u_001102,activation,2025-01-20 06:42:00+00:00,email,desktop,US,treatment,
u_001103,landing_view,2025-01-20 03:50:00+00:00,email,mobile,US,,
u_001103,signup,2025-01-21 15:50:00+00:00,email,mobile,US,,
u_001103,experiment_exposure,2025-01-21 16:12:00+00:00,email,mobile,US,control,
u_001104,landing_view,2025-03-26 02:33:00+00:00,organic,mobile,US,,
u_001105,landing_view,2025-01-23 13:29:00+00:00,organic,desktop,AU,,
u_001105,signup,2025-01-25 09:29:00+00:00,organic,desktop,AU,,
u_001105,experiment_exposure,2025-01-25 09:48:00+00:00,organic,desktop,AU,treatment,
u_001105,activation,2025-01-26 02:29:00+00:00,organic,desktop,AU,treatment,
u_001105,login,2025-02-12 07:29:00+00:00,organic,desktop,AU,treatment,
u_001105,login,2025-02-24 12:29:00+00:00,organic,desktop,AU,treatment,
u_001106,landing_view,2025-03-21 03:26:00+00:00,referral,desktop,CA,,
u_001106,signup,2025-03-21 17:26:00+00:00,referral,desktop,CA,,
u_001106,experiment_exposure,2025-03-21 17:46:00+00:00,referral,desktop,CA,control,
u_001106,activation,2025-03-22 11:26:00+00:00,referral,desktop,CA,control,
u_001106,login,2025-04-07 23:26:00+00:00,referral,desktop,CA,control,
u_001107,landing_view,2025-01-05 00:34:00+00:00,paid_social,desktop,US,,
u_001108,landing_view,2025-02-25 00:01:00+00:00,referral,desktop,GB,,
u_001108,signup,2025-02-26 04:01:00+00:00,referral,desktop,GB,,
u_001108,experiment_exposure,2025-02-26 04:03:00+00:00,referral,desktop,GB,control,
u_001108,activation,2025-02-26 19:01:00+00:00,referral,desktop,GB,control,
u_001108,login,2025-03-24 19:01:00+00:00,referral,desktop,GB,control,
u_001109,landing_view,2025-02-21 01:32:00+00:00,referral,mobile,US,,
u_001109,signup,2025-02-22 14:32:00+00:00,referral,mobile,US,,
u_001109,experiment_exposure,2025-02-22 14:43:00+00:00,referral,mobile,US,treatment,
u_001110,landing_view,2025-01-06 15:34:00+00:00,paid_social,desktop,OTHER,,
u_001111,landing_view,2025-01-03 15:08:00+00:00,organic,desktop,GB,,
u_001111,signup,2025-01-03 17:08:00+00:00,organic,desktop,GB,,
u_001111,experiment_exposure,2025-01-03 17:10:00+00:00,organic,desktop,GB,treatment,
u_001112,landing_view,2025-01-24 04:56:00+00:00,referral,mobile,CA,,
u_001112,signup,2025-01-25 22:56:00+00:00,referral,mobile,CA,,
u_001112,experiment_exposure,2025-01-25 23:17:00+00:00,referral,mobile,CA,control,
u_001113,landing_view,2025-01-02 04:11:00+00:00,paid_social,desktop,OTHER,,
u_001113,signup,2025-01-02 11:11:00+00:00,paid_social,desktop,OTHER,,
u_001113,experiment_exposure,2025-01-02 11:36:00+00:00,paid_social,desktop,OTHER,control,
u_001113,activation,2025-01-02 23:11:00+00:00,paid_social,desktop,OTHER,control,
u_001113,login,2025-01-11 04:11:00+00:00,paid_social,desktop,OTHER,control,
u_001113,subscription,2025-01-13 23:11:00+00:00,paid_social,desktop,OTHER,control,29.0
u_001113,login,2025-01-14 18:11:00+00:00,paid_social,desktop,OTHER,control,
u_001113,login,2025-01-30 20:11:00+00:00,paid_social,desktop,OTHER,control,
u_001114,landing_view,2025-02-26 04:51:00+00:00,paid_social,desktop,CA,,
u_001115,landing_view,2025-03-02 04:29:00+00:00,email,mobile,DE,,
u_001116,landing_view,2025-03-01 07:16:00+00:00,paid_social,desktop,CA,,
u_001117,landing_view,2025-02-24 15:55:00+00:00,organic,mobile,DE,,
u_001117,signup,2025-02-25 08:55:00+00:00,organic,mobile,DE,,
u_001117,experiment_exposure,2025-02-25 09:03:00+00:00,organic,mobile,DE,control,
u_001118,landing_view,2025-02-09 17:41:00+00:00,email,mobile,US,,
u_001119,landing_view,2025-01-31 13:38:00+00:00,email,desktop,US,,
u_001119,signup,2025-02-01 03:38:00+00:00,email,desktop,US,,
u_001119,experiment_exposure,2025-02-01 04:06:00+00:00,email,desktop,US,treatment,
u_001119,activation,2025-02-01 22:38:00+00:00,email,desktop,US,treatment,
u_001119,login,2025-02-08 11:38:00+00:00,email,desktop,US,treatment,
u_001119,subscription,2025-02-18 22:38:00+00:00,email,desktop,US,treatment,29.0
u_001119,login,2025-02-22 08:38:00+00:00,email,desktop,US,treatment,
u_001119,login,2025-02-25 12:38:00+00:00,email,desktop,US,treatment,
u_001119,login,2025-03-03 16:38:00+00:00,email,desktop,US,treatment,
u_001120,landing_view,2025-03-09 12:34:00+00:00,organic,mobile,OTHER,,
u_001120,signup,2025-03-10 22:34:00+00:00,organic,mobile,OTHER,,
u_001120,experiment_exposure,2025-03-10 22:55:00+00:00,organic,mobile,OTHER,control,
u_001120,activation,2025-03-11 02:34:00+00:00,organic,mobile,OTHER,control,
u_001120,login,2025-03-28 11:34:00+00:00,organic,mobile,OTHER,control,
u_001121,landing_view,2025-02-01 02:16:00+00:00,organic,mobile,DE,,
u_001121,signup,2025-02-02 04:16:00+00:00,organic,mobile,DE,,
u_001121,experiment_exposure,2025-02-02 04:22:00+00:00,organic,mobile,DE,treatment,
u_001121,activation,2025-02-02 23:16:00+00:00,organic,mobile,DE,treatment,
u_001121,login,2025-02-12 03:16:00+00:00,organic,mobile,DE,treatment,
u_001121,login,2025-02-21 01:16:00+00:00,organic,mobile,DE,treatment,
u_001122,landing_view,2025-01-15 22:15:00+00:00,organic,desktop,DE,,
u_001122,signup,2025-01-17 01:15:00+00:00,organic,desktop,DE,,
u_001122,experiment_exposure,2025-01-17 01:35:00+00:00,organic,desktop,DE,treatment,
u_001122,activation,2025-01-17 05:15:00+00:00,organic,desktop,DE,treatment,
u_001123,landing_view,2025-01-02 15:17:00+00:00,email,mobile,CA,,
u_001124,landing_view,2025-01-29 02:55:00+00:00,email,desktop,OTHER,,
u_001125,landing_view,2025-02-27 03:12:00+00:00,organic,mobile,GB,,
u_001126,landing_view,2025-03-28 10:07:00+00:00,paid_search,tablet,OTHER,,
u_001126,signup,2025-03-29 14:07:00+00:00,paid_search,tablet,OTHER,,
u_001126,experiment_exposure,2025-03-29 14:12:00+00:00,paid_search,tablet,OTHER,control,
u_001126,activation,2025-03-30 05:07:00+00:00,paid_search,tablet,OTHER,control,
u_001126,login,2025-04-03 18:07:00+00:00,paid_search,tablet,OTHER,control,
u_001126,login,2025-04-07 03:07:00+00:00,paid_search,tablet,OTHER,control,
u_001126,login,2025-04-18 10:07:00+00:00,paid_search,tablet,OTHER,control,
u_001127,landing_view,2025-02-22 02:05:00+00:00,paid_social,desktop,CA,,
u_001128,landing_view,2025-01-07 11:11:00+00:00,paid_search,desktop,AU,,
u_001129,landing_view,2025-01-16 22:04:00+00:00,email,desktop,US,,
u_001130,landing_view,2025-01-13 23:00:00+00:00,paid_social,desktop,GB,,
u_001131,landing_view,2025-01-08 02:35:00+00:00,paid_search,desktop,AU,,
u_001132,landing_view,2025-01-24 01:57:00+00:00,paid_social,tablet,GB,,
u_001133,landing_view,2025-03-24 05:03:00+00:00,email,desktop,CA,,
u_001134,landing_view,2025-01-08 00:38:00+00:00,email,desktop,GB,,
u_001134,signup,2025-01-09 05:38:00+00:00,email,desktop,GB,,
u_001134,experiment_exposure,2025-01-09 05:58:00+00:00,email,desktop,GB,control,
u_001135,landing_view,2025-01-22 02:45:00+00:00,paid_social,desktop,OTHER,,
u_001136,landing_view,2025-03-05 08:43:00+00:00,organic,desktop,US,,
u_001137,landing_view,2025-01-20 03:21:00+00:00,paid_social,mobile,DE,,
u_001137,signup,2025-01-21 01:21:00+00:00,paid_social,mobile,DE,,
u_001137,experiment_exposure,2025-01-21 01:45:00+00:00,paid_social,mobile,DE,treatment,
u_001138,landing_view,2025-02-28 00:15:00+00:00,organic,mobile,US,,
u_001138,signup,2025-03-01 06:15:00+00:00,organic,mobile,US,,
u_001138,experiment_exposure,2025-03-01 06:34:00+00:00,organic,mobile,US,control,
u_001138,activation,2025-03-01 13:15:00+00:00,organic,mobile,US,control,
u_001139,landing_view,2025-03-06 14:37:00+00:00,organic,mobile,US,,
u_001140,landing_view,2025-01-07 23:45:00+00:00,organic,desktop,AU,,
u_001141,landing_view,2025-03-14 23:57:00+00:00,paid_search,mobile,CA,,
u_001142,landing_view,2025-01-13 22:41:00+00:00,organic,mobile,DE,,
u_001142,signup,2025-01-14 22:41:00+00:00,organic,mobile,DE,,
u_001142,experiment_exposure,2025-01-14 22:47:00+00:00,organic,mobile,DE,control,
u_001142,activation,2025-01-15 15:41:00+00:00,organic,mobile,DE,control,
u_001142,subscription,2025-01-27 15:41:00+00:00,organic,mobile,DE,control,49.0
u_001142,login,2025-02-06 14:41:00+00:00,organic,mobile,DE,control,
u_001142,login,2025-02-06 20:41:00+00:00,organic,mobile,DE,control,
u_001143,landing_view,2025-01-19 08:47:00+00:00,paid_search,mobile,OTHER,,
u_001144,landing_view,2025-01-26 01:14:00+00:00,paid_social,mobile,US,,
u_001145,landing_view,2025-03-24 17:23:00+00:00,organic,desktop,DE,,
u_001145,signup,2025-03-26 04:23:00+00:00,organic,desktop,DE,,
u_001145,experiment_exposure,2025-03-26 04:35:00+00:00,organic,desktop,DE,treatment,
u_001146,landing_view,2025-03-27 00:21:00+00:00,referral,mobile,US,,
u_001147,landing_view,2025-02-02 16:31:00+00:00,paid_social,mobile,OTHER,,
u_001148,landing_view,2025-01-21 16:04:00+00:00,paid_social,desktop,DE,,
u_001149,landing_view,2025-03-14 21:06:00+00:00,organic,mobile,US,,
u_001149,signup,2025-03-16 16:06:00+00:00,organic,mobile,US,,
u_001149,experiment_exposure,2025-03-16 16:32:00+00:00,organic,mobile,US,treatment,
u_001149,activation,2025-03-17 05:06:00+00:00,organic,mobile,US,treatment,
u_001149,login,2025-03-30 06:06:00+00:00,organic,mobile,US,treatment,
u_001149,subscription,2025-04-11 05:06:00+00:00,organic,mobile,US,treatment,29.0
u_001149,login,2025-04-13 02:06:00+00:00,organic,mobile,US,treatment,
u_001150,landing_view,2025-02-11 01:09:00+00:00,email,mobile,GB,,
u_001151,landing_view,2025-02-23 06:20:00+00:00,paid_search,desktop,CA,,
u_001152,landing_view,2025-03-27 23:53:00+00:00,organic,mobile,OTHER,,
u_001153,landing_view,2025-02-15 22:16:00+00:00,email,desktop,OTHER,,
u_001153,signup,2025-02-16 02:16:00+00:00,email,desktop,OTHER,,
u_001153,experiment_exposure,2025-02-16 02:33:00+00:00,email,desktop,OTHER,control,
u_001154,landing_view,2025-01-10 13:00:00+00:00,paid_social,desktop,US,,
u_001154,signup,2025-01-11 16:00:00+00:00,paid_social,desktop,US,,
u_001154,experiment_exposure,2025-01-11 16:28:00+00:00,paid_social,desktop,US,treatment,
u_001154,activation,2025-01-12 07:00:00+00:00,paid_social,desktop,US,treatment,
u_001155,landing_view,2025-01-13 01:22:00+00:00,email,desktop,US,,
u_001155,signup,2025-01-13 23:22:00+00:00,email,desktop,US,,
u_001155,experiment_exposure,2025-01-13 23:44:00+00:00,email,desktop,US,control,
u_001155,activation,2025-01-14 21:22:00+00:00,email,desktop,US,control,
u_001155,login,2025-01-20 04:22:00+00:00,email,desktop,US,control,
u_001155,subscription,2025-01-21 21:22:00+00:00,email,desktop,US,control,19.0
u_001155,login,2025-01-31 22:22:00+00:00,email,desktop,US,control,
u_001156,landing_view,2025-01-29 03:03:00+00:00,email,desktop,US,,
u_001157,landing_view,2025-02-22 19:31:00+00:00,email,mobile,DE,,
u_001157,signup,2025-02-22 23:31:00+00:00,email,mobile,DE,,
u_001157,experiment_exposure,2025-02-22 23:44:00+00:00,email,mobile,DE,treatment,
u_001157,activation,2025-02-23 19:31:00+00:00,email,mobile,DE,treatment,
u_001157,login,2025-02-26 19:31:00+00:00,email,mobile,DE,treatment,
u_001157,login,2025-03-15 15:31:00+00:00,email,mobile,DE,treatment,
u_001158,landing_view,2025-01-28 14:32:00+00:00,email,mobile,US,,
u_001159,landing_view,2025-03-08 22:33:00+00:00,organic,desktop,DE,,
u_001159,signup,2025-03-09 07:33:00+00:00,organic,desktop,DE,,
u_001159,experiment_exposure,2025-03-09 07:57:00+00:00,organic,desktop,DE,control,
u_001159,activation,2025-03-10 07:33:00+00:00,organic,desktop,DE,control,
u_001160,landing_view,2025-01-25 15:49:00+00:00,organic,desktop,DE,,
u_001160,signup,2025-01-26 13:49:00+00:00,organic,desktop,DE,,
u_001160,experiment_exposure,2025-01-26 13:53:00+00:00,organic,desktop,DE,control,
u_001161,landing_view,2025-02-21 23:36:00+00:00,referral,mobile,DE,,
u_001162,landing_view,2025-03-22 09:13:00+00:00,organic,tablet,OTHER,,
u_001162,signup,2025-03-23 01:13:00+00:00,organic,tablet,OTHER,,
u_001162,experiment_exposure,2025-03-23 01:31:00+00:00,organic,tablet,OTHER,treatment,
u_001162,activation,2025-03-24 01:13:00+00:00,organic,tablet,OTHER,treatment,
u_001162,login,2025-04-16 18:13:00+00:00,organic,tablet,OTHER,treatment,
u_001163,landing_view,2025-01-23 22:26:00+00:00,organic,mobile,US,,
u_001163,signup,2025-01-24 20:26:00+00:00,organic,mobile,US,,
u_001163,experiment_exposure,2025-01-24 20:34:00+00:00,organic,mobile,US,treatment,
u_001164,landing_view,2025-02-20 17:51:00+00:00,paid_social,desktop,US,,
u_001165,landing_view,2025-02-06 02:50:00+00:00,paid_social,mobile,US,,
u_001166,landing_view,2025-03-10 12:24:00+00:00,paid_social,mobile,US,,
u_001167,landing_view,2025-02-09 05:08:00+00:00,organic,mobile,DE,,
u_001167,signup,2025-02-10 00:08:00+00:00,organic,mobile,DE,,
u_001167,experiment_exposure,2025-02-10 00:28:00+00:00,organic,mobile,DE,control,
u_001167,activation,2025-02-10 22:08:00+00:00,organic,mobile,DE,control,
u_001167,subscription,2025-03-08 22:08:00+00:00,organic,mobile,DE,control,19.0
u_001168,landing_view,2025-01-05 22:38:00+00:00,paid_social,desktop,US,,
u_001169,landing_view,2025-01-06 01:21:00+00:00,organic,mobile,CA,,
u_001169,signup,2025-01-07 12:21:00+00:00,organic,mobile,CA,,
u_001169,experiment_exposure,2025-01-07 12:47:00+00:00,organic,mobile,CA,control,
u_001170,landing_view,2025-03-12 07:27:00+00:00,organic,desktop,CA,,
u_001170,signup,2025-03-13 15:27:00+00:00,organic,desktop,CA,,
u_001170,experiment_exposure,2025-03-13 15:46:00+00:00,organic,desktop,CA,treatment,
u_001171,landing_view,2025-01-05 14:18:00+00:00,organic,desktop,US,,
u_001172,landing_view,2025-02-05 16:43:00+00:00,referral,mobile,GB,,
u_001172,signup,2025-02-06 14:43:00+00:00,referral,mobile,GB,,
u_001172,experiment_exposure,2025-02-06 14:45:00+00:00,referral,mobile,GB,control,
u_001173,landing_view,2025-01-25 19:03:00+00:00,paid_search,desktop,GB,,
u_001173,signup,2025-01-27 04:03:00+00:00,paid_search,desktop,GB,,
u_001173,experiment_exposure,2025-01-27 04:31:00+00:00,paid_search,desktop,GB,treatment,
u_001174,landing_view,2025-03-05 01:46:00+00:00,organic,desktop,GB,,
u_001175,landing_view,2025-03-18 23:54:00+00:00,paid_social,desktop,US,,
u_001175,signup,2025-03-20 06:54:00+00:00,paid_social,desktop,US,,
u_001175,experiment_exposure,2025-03-20 07:11:00+00:00,paid_social,desktop,US,treatment,
u_001176,landing_view,2025-03-09 06:05:00+00:00,paid_search,desktop,US,,
u_001177,landing_view,2025-02-17 02:16:00+00:00,paid_search,desktop,US,,
u_001178,landing_view,2025-01-10 03:40:00+00:00,paid_social,mobile,GB,,
u_001179,landing_view,2025-03-26 10:09:00+00:00,organic,tablet,US,,
u_001179,signup,2025-03-27 01:09:00+00:00,organic,tablet,US,,
u_001179,experiment_exposure,2025-03-27 01:19:00+00:00,organic,tablet,US,treatment,
u_001180,landing_view,2025-01-15 06:11:00+00:00,organic,mobile,DE,,
u_001180,signup,2025-01-15 18:11:00+00:00,organic,mobile,DE,,
u_001180,experiment_exposure,2025-01-15 18:22:00+00:00,organic,mobile,DE,control,
u_001181,landing_view,2025-03-26 05:41:00+00:00,email,desktop,US,,
u_001181,signup,2025-03-28 02:41:00+00:00,email,desktop,US,,
u_001181,experiment_exposure,2025-03-28 02:54:00+00:00,email,desktop,US,treatment,
u_001181,activation,2025-03-28 11:41:00+00:00,email,desktop,US,treatment,
u_001181,login,2025-03-30 08:41:00+00:00,email,desktop,US,treatment,
u_001181,login,2025-04-03 00:41:00+00:00,email,desktop,US,treatment,
u_001181,subscription,2025-04-18 11:41:00+00:00,email,desktop,US,treatment,29.0
u_001181,login,2025-04-20 23:41:00+00:00,email,desktop,US,treatment,
u_001182,landing_view,2025-03-22 09:58:00+00:00,referral,mobile,AU,,
u_001183,landing_view,2025-03-04 21:22:00+00:00,organic,desktop,CA,,
u_001183,signup,2025-03-05 21:22:00+00:00,organic,desktop,CA,,
u_001183,experiment_exposure,2025-03-05 21:43:00+00:00,organic,desktop,CA,control,
u_001183,activation,2025-03-06 21:22:00+00:00,organic,desktop,CA,control,
u_001183,login,2025-03-27 19:22:00+00:00,organic,desktop,CA,control,
u_001183,login,2025-03-31 10:22:00+00:00,organic,desktop,CA,control,
u_001184,landing_view,2025-03-22 07:01:00+00:00,paid_search,desktop,DE,,
u_001184,signup,2025-03-23 03:01:00+00:00,paid_search,desktop,DE,,
